@relation um-48725-rates

@attribute gender {'Thriller', 'IMAX', 'War', 'Musical', 'Crime', 'Horror', 'Sci-Fi', 'Western', 'Action', 'Film-Noir', 'Adventure', 'Children', 'Comedy', 'Fantasy', 'Drama', 'Romance', 'Animation', 'Mystery'}
@attribute director {'Nora Ephron', 'John McTiernan', 'George Roy Hill', 'Robert Zemeckis', 'Peter Lord', 'Chuck Russell', 'Frank Darabont', 'Penny Marshall', 'Irvin Kershner', 'Gore Verbinski', 'Ridley Scott', 'Sharon Maguire', 'Kevin Costner', 'Luc Besson', 'Stephen Sommers', 'Wes Anderson', 'Danny Boyle', 'Ivan Reitman', 'Barry Sonnenfeld', 'Joe Johnston', 'Peter Cattaneo', 'Trey Parker', 'McG', 'Clint Eastwood', 'John Cleese', 'William Friedkin', 'Peter Weir', 'Mike Nichols', 'Richard Donner', 'Spike Jonze', 'Penelope Spheeris', 'Simon West', 'Jim Abrahams', 'Joe Dante', 'Stephen Frears', 'Steven Spielberg', 'Gus Van Sant', 'Ron Howard', 'Tim Burton', 'Orson Welles', 'George Lucas', 'James L. Brooks', 'Peter Jackson', 'Andrew Davis', 'David O. Russell', 'Sam Mendes', 'John Madden', 'Andrew Adamson', 'Francis Ford Coppola', 'John G. Avildsen', 'Joel Schumacher', 'James Cameron', 'Dean Parisot', 'Bryan Singer', 'Ron Clements', 'Andrew Stanton', 'Jay Roach', 'David Cronenberg', 'Tony Scott', 'Kevin Smith', 'Chris Weitz', 'Peter Faiman', 'George Armitage', 'Tobe Hooper', 'Cameron Crowe', 'Paul Thomas Anderson', 'Stanley Kubrick', 'Mel Stuart', 'Martin Brest', 'M. Night Shyamalan', 'Amy Heckerling', 'Ron Underwood', 'Chris Columbus', 'John Landis', 'Mel Brooks', 'John Lasseter', 'Terry Gilliam', 'Michael Mann', 'Victor Fleming', 'Martin Scorsese', 'Franklin J. Schaffner', 'Bobby Farrelly', 'Gary Ross', 'Andy Wachowski', 'Jonathan Lynn', 'Jan de Bont', 'John Hughes', 'Paul Verhoeven', 'Steven Soderbergh', 'Chris Noonan', 'Andrew Niccol', 'Daniel Myrick', 'David Fincher', 'Rob Reiner', 'Ang Lee', 'Warren Beatty', 'Mike Judge', 'Phillip Noyce', 'Christopher Nolan', 'Jonathan Demme', 'Mike Newell', 'Randal Kleiser', 'Richard Marquand', 'Anthony Minghella', 'Gary Trousdale', 'Alfred Hitchcock', 'Nicholas Meyer', 'Frank Marshall', 'Quentin Tarantino', 'Sofia Coppola', 'Renny Harlin', 'Harold Ramis', 'Sam Raimi', 'Milos Forman', 'Wolfgang Petersen', 'Jerry Zucker', 'Pete Docter', 'Roger Allers', 'Michael Bay', 'Sydney Pollack', 'Barry Levinson', 'Oliver Stone', 'Doug Liman', 'Frank Capra', 'Peter Farrelly', 'Neil Jordan', 'John Woo', 'Roland Emmerich', 'Michael Curtiz', 'Brian De Palma', 'David Hand', 'Mel Gibson', 'Tom Shadyac', 'Curtis Hanson', 'Joel Coen', 'Martin Campbell', 'Garry Marshall'}
@attribute starring {'Brian Cox', 'Albert Brooks', 'Harrison Ford', 'Kate Winslet', 'Bruce Willis', 'Patrick Magee', 'Elizabeth Hurley', 'Kevin Costner', 'Burt Young', 'Steve Harris', 'Charlton Heston', 'Ingrid Bergman', 'Jack Nicholson', 'Sean Astin', 'Kevin Spacey', 'Albert Finney', 'Tom Hanks', 'Gary Oldman', 'Michael Berryman', 'Jack Albertson', 'Simon Callow', 'Kirsten Dunst', 'Rod Taylor', 'Greg Kinnear', 'Anthony Michael Hall', 'William Katt', 'Dina Meyer', 'Tom Sizemore', 'Alan Arkin', 'Pete Postlethwaite', 'Ron Livingston', 'David Gulpilil', 'Philip Baker Hall', 'Sean Connery', 'Benicio Del Toro', 'Orson Welles', 'John Travolta', 'John Heard', 'Rory Culkin', 'Lauren Holly', 'Laurence Fishburne', 'Stellan Skarsg̴rd', 'Robert Shaw', 'Sean Penn', 'Jonny Lee Miller', 'Anthony Perkins', 'Nick Searcy', 'Eva Marie Saint', 'F. Murray Abraham', 'DeForest Kelley', 'Danny Glover', 'Barbara Bel Geddes', 'Brian OHalloran', 'Lukas Haas', 'Marisa Tomei', 'Michael Douglas', 'Charlie Korsmo', 'Drew Barrymore', 'Michael Gambon', 'Tim Roth', 'Martin Kove', 'Don Ameche', 'Matt Stone', 'Linda Hamilton', 'Ren̩e Zellweger', 'Tom Skerritt', 'Bernie Mac', 'Pat Morita', 'Jason Robards', 'Richard Attenborough', 'Jeff Bridges', 'Melinda Dillon', 'Hal Holbrook', 'Jack Black', 'Sam Robards', 'William Sylvester', 'Alan Rickman', 'Donna Reed', 'Mel Brooks', 'Anne Archer', 'Crispin Glover', 'Jodie Foster', 'Patrick Swayze', 'Chris Klein', 'Alexis Cruz', 'Adam Baldwin', 'Paul Winfield', 'Robert Duvall', 'Kevin Kline', 'Reginald VelJohnson', 'Brendan Fraser', 'Scott Weinger', 'James Spader', 'Matt Damon', 'Phoebe Cates', 'Christina Ricci', 'Patrick Bergin', 'Ralph Macchio', 'Janet Leigh', 'Ellen Burstyn', 'Juliette Lewis', 'James Earl Jones', 'Michael York', 'Christopher Lloyd', 'Will Smith', 'Sterling Hayden', 'Natalie Portman', 'Demi Moore', 'John Hannah', 'Trey Wilson', 'Jennifer Connelly', 'Samuel L. Jackson', 'Jonathan Hyde', 'William Forsythe', 'Chris Elliott', 'Dougray Scott', 'Tom Cruise', 'Arnold Schwarzenegger', 'Aaron Eckhart', 'James Stewart', 'Anna Faris', 'Pierce Brosnan', 'Leonard Nimoy', 'Bill Murray', 'Hugo Weaving', 'Joan Cusack', 'Sylvester Stallone', 'Humphrey Bogart', 'Mark Hamill', 'Vera Miles', 'Mary Kay Bergman', 'Paul Hogan', 'Harry Dean Stanton', 'Christopher Lee', 'Ronny Cox', 'Paul Rudd', 'Famke Janssen', 'Steve Huison', 'Lori Petty', 'Stacey Dash', 'Lucille La Verne', 'Leonardo DiCaprio', 'Alicia Silverstone', 'Charlie Sheen', 'Tom Hulce', 'Ewen Bremner', 'Eddie Murphy', 'Geoffrey Blake', 'Jeremy Irons', 'Philip Seymour Hoffman', 'Michelle Yeoh', 'Roshan Seth', 'Amy Irving', 'Arnold Vosloo', 'Phil Daniels', 'River Phoenix', 'Chazz Palminteri', 'Toni Collette', 'Martin Landau', 'Tippi Hedren', 'Dan OHerlihy', 'Matt Dillon', 'Zach Galligan', 'Cybill Shepherd', 'Don Rickles', 'Christopher Reeve', 'Tim Allen', 'Burt Reynolds', 'John Getz', 'Molly Ringwald', 'Chris Cooper', 'Marty Feldman', 'Billy Bob Thornton', 'Danny Lloyd', 'Nancy Allen', 'Cary Elwes', 'Dave Foley', 'Robby Benson', 'Joe Pantoliano', 'Hayden Christensen', 'Val Kilmer', 'Simon Jones', 'Peter Brocco', 'Deborah Kara Unger', 'Rowan Atkinson', 'Max von Sydow', 'Macaulay Culkin', 'Wil Wheaton', 'Jeff Goldblum', 'Robert De Niro', 'Ethan Hawke', 'Casper Van Dien', 'Roy Atwell', 'George Dzundza', 'John Goodman', 'Kathy Bates', 'Kevin Bacon', 'Keanu Reeves', 'Robert Wuhl', 'Kate Hudson', 'Michael C. Williams', 'Corey Feldman', 'Robert Redford', 'Stephen Baldwin', 'George C. Scott', 'Sean Bean', 'Patrick Stewart', 'Jude Law', 'Cate Blanchett', 'Hugh Grant', 'Anjelica Huston', 'Zack Norman', 'Edward James Olmos', 'Michael Madsen', 'John Malkovich', 'Warren Beatty', 'Gary Lockwood', 'Diane Keaton', 'James Cromwell', 'Anne Bancroft', 'Lea Thompson', 'Billy Crudup', 'Christine Cavanaugh', 'Kelly McGillis', 'Robert Carlyle', 'Katharine Ross', 'Oliver Reed', 'Mandy Patinkin', 'Meg Ryan', 'Rodney Dangerfield', 'Courteney Cox', 'Jason Alexander', 'Roddy McDowall', 'Joanna Cassidy', 'James Brown', 'Colin Firth', 'Gary Busey', 'Sharon Stone', 'Christopher Walken', 'Jason Mewes', 'Gabriel Byrne', 'Morgan Freeman', 'Milla Jovovich', 'Brawley Nolte', 'Jacob Vargas', 'Kurt Russell', 'Dorothy Comingore', 'JoBeth Williams', 'Mykelti Williamson', 'R. Lee Ermey', 'Ewan McGregor', 'Gerald R. Molen', 'Billy Crystal', 'Chris Noth', 'Richard Gere', 'Russell Crowe', 'Thora Birch', 'Karen Allen', 'Sigourney Weaver', 'Harley Jane Kozak', 'Robin Williams', 'Ed Harris', 'Vincent DOnofrio', 'Jeanne Tripplehorn', 'Dustin Hoffman', 'Dee Wallace-Stone', 'Andy Garcia', 'Daniel Stern', 'Robert Loggia', 'Julianne Moore', 'John Cleese', 'Heather Graham', 'Paul Henreid', 'Teri Garr', 'Michael Palin', 'Mark Wahlberg', 'Sean Young', 'Ian McKellen', 'Hugh Jackman', 'Jon Voight', 'Shelley Duvall', 'Spencer Treat Clark', 'Spike Jonze', 'Nicole Kidman', 'Blythe Danner', 'Jean Reno', 'Leslie Nielsen', 'Kim Novak', 'Bob Hoskins', 'Linda Fiorentino', 'Thelma Ritter', 'Tung Thanh Tran', 'Frances McDormand', 'Edward Burns', 'Paul Freeman', 'William H. Macy', 'Sam Neill', 'John Belushi', 'Cameron Diaz', 'Rob Lowe', 'Gary Sinise', 'Sophie Marceau', 'Eric Idle', 'Catherine Keener', 'Matthew Broderick', 'Alessandro Nivola', 'Bruno Kirby', 'Kristin Scott Thomas', 'Winona Ryder', 'Brad Pitt', 'Robert Sean Leonard', 'Daniel Radcliffe', 'Peter Greene', 'Jeff Conaway', 'Bob Gunton', 'Peter Riegert', 'Danny DeVito', 'Jessica Lange', 'Gene Hackman', 'George Clooney', 'Martin Sheen', 'Seann William Scott', 'Dan Aykroyd', 'Lionel Barrymore', 'John Rhys-Davies', 'Ajay Naidu', 'Malcolm McDowell', 'Ice Cube', 'Peter Boyle', 'Todd Louiso', 'John Ashton', 'Dylan McDermott', 'Jeff Anderson', 'Whoopi Goldberg', 'Fran̤ois Truffaut', 'Noah Emmerich', 'Christopher Guest', 'Guy Pearce', 'Eugene Levy', 'Tim Blake Nelson', 'John Cusack', 'Robert Hays', 'Haley Joel Osment', 'Gwyneth Paltrow', 'Ray Bolger', 'Craig T. Nelson', 'Andrew Chavez', 'Julie Hagerty', 'Michael Keaton', 'Tom Arnold', 'Lance Henriksen', 'Piper Laurie', 'Scarlett Johansson', 'Billy Zane', 'Michael McKean', 'Edward Furlong', 'Don Cheadle', 'Tim McMullen', 'Harry Shearer', 'Richard Farnsworth', 'Franka Potente', 'Jerry Orbach', 'Reese Witherspoon', 'Emma Watson', 'Annette Bening', 'Willem Dafoe', 'Graham Chapman', 'Kelly Preston', 'Linda Kozlowski', 'Johnny Depp', 'John Lithgow', 'Graham Greene', 'Dennis Hopper', 'Alexander Gould', 'Alec Baldwin', 'Marcia Strassman', 'Orlando Bloom', 'Justin Cooper', 'Michael Rooker', 'Edward Norton', 'James Coburn', 'Jeff Daniels', 'Jim Carrey', 'Nicolas Cage', 'Julia Roberts', 'Marlon Brando', 'Denzel Washington', 'Joe Morton', 'Rene Russo', 'Roy Scheider', 'Glenn Close', 'Tom Berenger', 'Tobey Maguire', 'Jason Biggs', 'Liam Neeson', 'Bradley Pierce', 'Matt Frewer', 'Chow Yun-Fat', 'Keir Dullea', 'Henry Thomas', 'Joaquin Phoenix', 'Cleavon Little', 'Paul Reiser', 'Rick Moranis', 'Mark Addy', 'Trey Parker', 'Ellen DeGeneres', 'Clint Eastwood', 'Bill Duke', 'Denise Richards', 'Hoyt Axton', 'Stephen Furst', 'Delroy Lindo', 'Joshua Leonard', 'Judge Reinhold', 'Ben Kingsley', 'David Herman', 'Olivia Newton-John', 'James Franco', 'Patricia Arquette', 'Anthony Edwards', 'Adriana Caselotti', 'William Shatner', 'John Candy', 'James Mason', 'Scott Glenn', 'Jeffrey Jones', 'Billy Dee Williams', 'Tony Haygarth', 'Michael Clarke Duncan', 'Woody Harrelson', 'Jake Lloyd', 'Josh Charles', 'Peter Ostrum', 'Peter Weller', 'Leo Burmester', 'Gene Wilder', 'Bill Pullman', 'Paul Newman', 'Frank Morgan', 'Frances OConnor', 'Alan Ruck', 'Michael Biehn', 'Joss Ackland', 'Amrish Puri', 'Julia Louis-Dreyfus', 'Mike Myers', 'Joseph Fiennes', 'Forest Whitaker', 'Dana Carvey', 'Cary Grant', 'Rutger Hauer', 'Ralph Fiennes', 'Grace Kelly', 'Carrie-Anne Moss', 'Rodney A. Grant', 'William Atherton', 'Slim Pickens', 'Henry Czerny', 'Richard White', 'Peter Sellers', 'Frederic Forrest', 'Steve Buscemi', 'Andie MacDowell', 'Ziyi Zhang', 'Viggo Mortensen', 'Michael Bates', 'Jon Seda', 'James Caan', 'Geoffrey Rush', 'Harvey Keitel', 'Ray Liotta', 'Raul Julia', 'Tommy Lee Jones', 'Dominique Dunne', 'Michael J. Fox', 'Ben Affleck', 'Cuba Gooding Jr.', 'Carrie Fisher', 'Xander Berkeley', 'Joseph Cotten', 'Richard Dreyfuss', 'Suzanne Pleshette', 'Emilio Estevez', 'Sally Field', 'Jonathan Freeman', 'Al Pacino', 'Joe Pesci', 'Jamie Lee Curtis', 'Helena Bonham Carter', 'Linda Blair', 'Thandie Newton', 'Mia Sara', 'Sydney Pollack', 'Tim Robbins', 'David Morse', 'Vince Vaughn', 'Kim Hunter', 'Geena Davis', 'Ben Stiller', 'Robert MacNaughton', 'Helen Hunt', 'Christian Slater', 'Mel Gibson', 'Danny Mann', 'Carl Weathers', 'Rupert Grint', 'Bill Paxton', 'Anthony Hopkins', 'Tony Shalhoub', 'Bonnie Bedelia', 'Judy Garland', 'Larry Miller', 'Bob Griffin'}
@attribute language {'English', 'Mandarin'}
@attribute class {1.5, 3.0, 3.5, 2.0, 1.0, 4.5, 0.5, 4.0, 2.5, 5.0}
@data
'Action','Luc Besson','Bruce Willis','English',3.0
'Action','Luc Besson','Gary Oldman','English',3.0
'Action','Luc Besson','Milla Jovovich','English',3.0
'Adventure','Luc Besson','Bruce Willis','English',3.0
'Adventure','Luc Besson','Gary Oldman','English',3.0
'Adventure','Luc Besson','Milla Jovovich','English',3.0
'Fantasy','Luc Besson','Bruce Willis','English',3.0
'Fantasy','Luc Besson','Gary Oldman','English',3.0
'Fantasy','Luc Besson','Milla Jovovich','English',3.0
'Action','Richard Donner','Mel Gibson','English',2.5
'Action','Richard Donner','Danny Glover','English',2.5
'Action','Richard Donner','Joss Ackland','English',2.5
'Comedy','Richard Donner','Mel Gibson','English',2.5
'Comedy','Richard Donner','Danny Glover','English',2.5
'Comedy','Richard Donner','Joss Ackland','English',2.5
'Crime','Richard Donner','Mel Gibson','English',2.5
'Crime','Richard Donner','Danny Glover','English',2.5
'Crime','Richard Donner','Joss Ackland','English',2.5
'Drama','Orson Welles','Orson Welles','English',5.0
'Drama','Orson Welles','Joseph Cotten','English',5.0
'Drama','Orson Welles','Dorothy Comingore','English',5.0
'Mystery','Orson Welles','Orson Welles','English',5.0
'Mystery','Orson Welles','Joseph Cotten','English',5.0
'Mystery','Orson Welles','Dorothy Comingore','English',5.0
'Adventure','Victor Fleming','Judy Garland','English',5.0
'Adventure','Victor Fleming','Frank Morgan','English',5.0
'Adventure','Victor Fleming','Ray Bolger','English',5.0
'Children','Victor Fleming','Judy Garland','English',5.0
'Children','Victor Fleming','Frank Morgan','English',5.0
'Children','Victor Fleming','Ray Bolger','English',5.0
'Fantasy','Victor Fleming','Judy Garland','English',5.0
'Fantasy','Victor Fleming','Frank Morgan','English',5.0
'Fantasy','Victor Fleming','Ray Bolger','English',5.0
'Adventure','Robert Zemeckis','Michael J. Fox','English',1.5
'Adventure','Robert Zemeckis','Christopher Lloyd','English',1.5
'Adventure','Robert Zemeckis','Lea Thompson','English',1.5
'Comedy','Robert Zemeckis','Michael J. Fox','English',1.5
'Comedy','Robert Zemeckis','Christopher Lloyd','English',1.5
'Comedy','Robert Zemeckis','Lea Thompson','English',1.5
'Sci-Fi','Robert Zemeckis','Michael J. Fox','English',1.5
'Sci-Fi','Robert Zemeckis','Christopher Lloyd','English',1.5
'Sci-Fi','Robert Zemeckis','Lea Thompson','English',1.5
'Crime','Christopher Nolan','Guy Pearce','English',4.0
'Crime','Christopher Nolan','Carrie-Anne Moss','English',4.0
'Crime','Christopher Nolan','Joe Pantoliano','English',4.0
'Drama','Christopher Nolan','Guy Pearce','English',4.0
'Drama','Christopher Nolan','Carrie-Anne Moss','English',4.0
'Drama','Christopher Nolan','Joe Pantoliano','English',4.0
'Mystery','Christopher Nolan','Guy Pearce','English',4.0
'Mystery','Christopher Nolan','Carrie-Anne Moss','English',4.0
'Mystery','Christopher Nolan','Joe Pantoliano','English',4.0
'Drama','Michael Curtiz','Humphrey Bogart','English',5.0
'Drama','Michael Curtiz','Ingrid Bergman','English',5.0
'Drama','Michael Curtiz','Paul Henreid','English',5.0
'Romance','Michael Curtiz','Humphrey Bogart','English',5.0
'Romance','Michael Curtiz','Ingrid Bergman','English',5.0
'Romance','Michael Curtiz','Paul Henreid','English',5.0
'Adventure','Robert Zemeckis','Michael J. Fox','English',2.5
'Adventure','Robert Zemeckis','Christopher Lloyd','English',2.5
'Adventure','Robert Zemeckis','Lea Thompson','English',2.5
'Comedy','Robert Zemeckis','Michael J. Fox','English',2.5
'Comedy','Robert Zemeckis','Christopher Lloyd','English',2.5
'Comedy','Robert Zemeckis','Lea Thompson','English',2.5
'Sci-Fi','Robert Zemeckis','Michael J. Fox','English',2.5
'Sci-Fi','Robert Zemeckis','Christopher Lloyd','English',2.5
'Sci-Fi','Robert Zemeckis','Lea Thompson','English',2.5
'Action','Tony Scott','Will Smith','English',2.5
'Action','Tony Scott','Gene Hackman','English',2.5
'Action','Tony Scott','Jon Voight','English',2.5
'Thriller','Tony Scott','Will Smith','English',2.5
'Thriller','Tony Scott','Gene Hackman','English',2.5
'Thriller','Tony Scott','Jon Voight','English',2.5
'Action','Alfred Hitchcock','Cary Grant','English',5.0
'Action','Alfred Hitchcock','Eva Marie Saint','English',5.0
'Action','Alfred Hitchcock','James Mason','English',5.0
'Adventure','Alfred Hitchcock','Cary Grant','English',5.0
'Adventure','Alfred Hitchcock','Eva Marie Saint','English',5.0
'Adventure','Alfred Hitchcock','James Mason','English',5.0
'Mystery','Alfred Hitchcock','Cary Grant','English',5.0
'Mystery','Alfred Hitchcock','Eva Marie Saint','English',5.0
'Mystery','Alfred Hitchcock','James Mason','English',5.0
'Comedy','Barry Levinson','Robin Williams','English',3.0
'Comedy','Barry Levinson','Forest Whitaker','English',3.0
'Comedy','Barry Levinson','Tung Thanh Tran','English',3.0
'Drama','Barry Levinson','Robin Williams','English',3.0
'Drama','Barry Levinson','Forest Whitaker','English',3.0
'Drama','Barry Levinson','Tung Thanh Tran','English',3.0
'War','Barry Levinson','Robin Williams','English',3.0
'War','Barry Levinson','Forest Whitaker','English',3.0
'War','Barry Levinson','Tung Thanh Tran','English',3.0
'Mystery','Alfred Hitchcock','James Stewart','English',5.0
'Mystery','Alfred Hitchcock','Grace Kelly','English',5.0
'Mystery','Alfred Hitchcock','Thelma Ritter','English',5.0
'Thriller','Alfred Hitchcock','James Stewart','English',5.0
'Thriller','Alfred Hitchcock','Grace Kelly','English',5.0
'Thriller','Alfred Hitchcock','Thelma Ritter','English',5.0
'Drama','Alfred Hitchcock','James Stewart','English',5.0
'Drama','Alfred Hitchcock','Barbara Bel Geddes','English',5.0
'Drama','Alfred Hitchcock','Kim Novak','English',5.0
'Mystery','Alfred Hitchcock','James Stewart','English',5.0
'Mystery','Alfred Hitchcock','Barbara Bel Geddes','English',5.0
'Mystery','Alfred Hitchcock','Kim Novak','English',5.0
'Romance','Alfred Hitchcock','James Stewart','English',5.0
'Romance','Alfred Hitchcock','Barbara Bel Geddes','English',5.0
'Romance','Alfred Hitchcock','Kim Novak','English',5.0
'Action','Jay Roach','Mike Myers','English',0.5
'Action','Jay Roach','Michael York','English',0.5
'Action','Jay Roach','Elizabeth Hurley','English',0.5
'Adventure','Jay Roach','Mike Myers','English',0.5
'Adventure','Jay Roach','Michael York','English',0.5
'Adventure','Jay Roach','Elizabeth Hurley','English',0.5
'Comedy','Jay Roach','Mike Myers','English',0.5
'Comedy','Jay Roach','Michael York','English',0.5
'Comedy','Jay Roach','Elizabeth Hurley','English',0.5
'Horror','Tobe Hooper','JoBeth Williams','English',3.0
'Horror','Tobe Hooper','Craig T. Nelson','English',3.0
'Horror','Tobe Hooper','Dominique Dunne','English',3.0
'Thriller','Tobe Hooper','JoBeth Williams','English',3.0
'Thriller','Tobe Hooper','Craig T. Nelson','English',3.0
'Thriller','Tobe Hooper','Dominique Dunne','English',3.0
'Horror','William Friedkin','Ellen Burstyn',?,4.0
'Horror','William Friedkin','Linda Blair',?,4.0
'Horror','William Friedkin','Max von Sydow',?,4.0
'Mystery','William Friedkin','Ellen Burstyn',?,4.0
'Mystery','William Friedkin','Linda Blair',?,4.0
'Mystery','William Friedkin','Max von Sydow',?,4.0
'Action','Wolfgang Petersen','Clint Eastwood','English',3.0
'Action','Wolfgang Petersen','John Malkovich','English',3.0
'Action','Wolfgang Petersen','Dylan McDermott','English',3.0
'Thriller','Wolfgang Petersen','Clint Eastwood','English',3.0
'Thriller','Wolfgang Petersen','John Malkovich','English',3.0
'Thriller','Wolfgang Petersen','Dylan McDermott','English',3.0
'Comedy','John Hughes','Emilio Estevez','English',2.0
'Comedy','John Hughes','Anthony Michael Hall','English',2.0
'Comedy','John Hughes','Molly Ringwald','English',2.0
'Drama','John Hughes','Emilio Estevez','English',2.0
'Drama','John Hughes','Anthony Michael Hall','English',2.0
'Drama','John Hughes','Molly Ringwald','English',2.0
'Action','Paul Verhoeven','Arnold Schwarzenegger','English',2.5
'Action','Paul Verhoeven','Ronny Cox','English',2.5
'Action','Paul Verhoeven','Sharon Stone','English',2.5
'Adventure','Paul Verhoeven','Arnold Schwarzenegger','English',2.5
'Adventure','Paul Verhoeven','Ronny Cox','English',2.5
'Adventure','Paul Verhoeven','Sharon Stone','English',2.5
'Sci-Fi','Paul Verhoeven','Arnold Schwarzenegger','English',2.5
'Sci-Fi','Paul Verhoeven','Ronny Cox','English',2.5
'Sci-Fi','Paul Verhoeven','Sharon Stone','English',2.5
'Thriller','Andrew Davis','Harrison Ford','English',4.0
'Thriller','Andrew Davis','Tommy Lee Jones','English',4.0
'Thriller','Andrew Davis','Julianne Moore','English',4.0
'Drama','John G. Avildsen','Sylvester Stallone','English',3.0
'Drama','John G. Avildsen','Carl Weathers','English',3.0
'Drama','John G. Avildsen','Burt Young','English',3.0
'Drama','Sydney Pollack','Tom Cruise','English',3.5
'Drama','Sydney Pollack','Gene Hackman','English',3.5
'Drama','Sydney Pollack','Hal Holbrook','English',3.5
'Thriller','Sydney Pollack','Tom Cruise','English',3.5
'Thriller','Sydney Pollack','Gene Hackman','English',3.5
'Thriller','Sydney Pollack','Hal Holbrook','English',3.5
'Drama','Barry Levinson','Tom Cruise','English',2.0
'Drama','Barry Levinson','Dustin Hoffman','English',2.0
'Drama','Barry Levinson','Gerald R. Molen','English',2.0
'Drama','Jonathan Demme','Tom Hanks','English',2.5
'Drama','Jonathan Demme','Denzel Washington','English',2.5
'Drama','Jonathan Demme','Jason Robards','English',2.5
'Action','Robert Zemeckis','Danny DeVito','English',2.5
'Action','Robert Zemeckis','Michael Douglas','English',2.5
'Action','Robert Zemeckis','Zack Norman','English',2.5
'Adventure','Robert Zemeckis','Danny DeVito','English',2.5
'Adventure','Robert Zemeckis','Michael Douglas','English',2.5
'Adventure','Robert Zemeckis','Zack Norman','English',2.5
'Comedy','Robert Zemeckis','Danny DeVito','English',2.5
'Comedy','Robert Zemeckis','Michael Douglas','English',2.5
'Comedy','Robert Zemeckis','Zack Norman','English',2.5
'Action','Sam Raimi','Tobey Maguire','English',3.5
'Action','Sam Raimi','Kirsten Dunst','English',3.5
'Action','Sam Raimi','James Franco','English',3.5
'Adventure','Sam Raimi','Tobey Maguire','English',3.5
'Adventure','Sam Raimi','Kirsten Dunst','English',3.5
'Adventure','Sam Raimi','James Franco','English',3.5
'IMAX','Sam Raimi','Tobey Maguire','English',3.5
'IMAX','Sam Raimi','Kirsten Dunst','English',3.5
'IMAX','Sam Raimi','James Franco','English',3.5
'Comedy','Chris Columbus','Robin Williams','English',2.0
'Comedy','Chris Columbus','Sally Field','English',2.0
'Comedy','Chris Columbus','Pierce Brosnan','English',2.0
'Drama','Chris Columbus','Robin Williams','English',2.0
'Drama','Chris Columbus','Sally Field','English',2.0
'Drama','Chris Columbus','Pierce Brosnan','English',2.0
'Action','David O. Russell','George Clooney','English',2.5
'Action','David O. Russell','Ice Cube','English',2.5
'Action','David O. Russell','Spike Jonze','English',2.5
'Adventure','David O. Russell','George Clooney','English',2.5
'Adventure','David O. Russell','Ice Cube','English',2.5
'Adventure','David O. Russell','Spike Jonze','English',2.5
'Comedy','David O. Russell','George Clooney','English',2.5
'Comedy','David O. Russell','Ice Cube','English',2.5
'Comedy','David O. Russell','Spike Jonze','English',2.5
'Comedy','Bobby Farrelly','Cameron Diaz','English',2.5
'Comedy','Bobby Farrelly','Matt Dillon','English',2.5
'Comedy','Bobby Farrelly','Ben Stiller','English',2.5
'Romance','Bobby Farrelly','Cameron Diaz','English',2.5
'Romance','Bobby Farrelly','Matt Dillon','English',2.5
'Romance','Bobby Farrelly','Ben Stiller','English',2.5
'Action','Steven Spielberg','Richard Attenborough','English',4.0
'Action','Steven Spielberg','Jeff Goldblum','English',4.0
'Action','Steven Spielberg','Sam Neill','English',4.0
'Adventure','Steven Spielberg','Richard Attenborough','English',4.0
'Adventure','Steven Spielberg','Jeff Goldblum','English',4.0
'Adventure','Steven Spielberg','Sam Neill','English',4.0
'Sci-Fi','Steven Spielberg','Richard Attenborough','English',4.0
'Sci-Fi','Steven Spielberg','Jeff Goldblum','English',4.0
'Sci-Fi','Steven Spielberg','Sam Neill','English',4.0
'Adventure','Andrew Adamson','Mike Myers','English',3.0
'Adventure','Andrew Adamson','Eddie Murphy','English',3.0
'Adventure','Andrew Adamson','Cameron Diaz','English',3.0
'Animation','Andrew Adamson','Mike Myers','English',3.0
'Animation','Andrew Adamson','Eddie Murphy','English',3.0
'Animation','Andrew Adamson','Cameron Diaz','English',3.0
'Children','Andrew Adamson','Mike Myers','English',3.0
'Children','Andrew Adamson','Eddie Murphy','English',3.0
'Children','Andrew Adamson','Cameron Diaz','English',3.0
